Content_ID,Category,ContentType,Datetime,ReactionType,Type,Sentiment,Score
1934a201-0590-41af-bf40-5ddd6254d744,education,photo,02-01-2021 02:15,cherish,cherish,positive,70
1934a201-0590-41af-bf40-5ddd6254d744,education,photo,10-01-2021 02:17,cherish,cherish,positive,70
25290b06-ca05-43eb-8e54-e345a41ddba7,education,photo,11-10-2020 09:38,cherish,cherish,positive,70
0411a1da-97e1-44b6-945d-06b4682ba802,technology,audio,30-03-2021 02:07,cherish,cherish,positive,70
3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,soccer,video,30-10-2020 06:12,cherish,cherish,positive,70
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,dogs,audio,28-07-2020 10:50,cherish,cherish,positive,70
df2214cb-61f3-4744-86a8-7c01e501bc27,cooking,audio,01-02-2021 16:10,cherish,cherish,positive,70
b15792cb-995f-473e-8372-5cbe88eb059b,travel,photo,01-03-2021 10:12,cherish,cherish,positive,70
b15792cb-995f-473e-8372-5cbe88eb059b,travel,photo,01-12-2020 07:51,cherish,cherish,positive,70
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,soccer,video,15-09-2020 12:42,cherish,cherish,positive,70
fea8d77c-fd0b-4678-868f-fbae567642f3,science,GIF,11-01-2021 16:11,cherish,cherish,positive,70
8945e374-9170-4799-b6b0-78fd9d5821a6,studying,video,15-11-2020 08:35,cherish,cherish,positive,70
55f46794-426f-441b-bb60-53b5e6beebc5,food,photo,02-02-2021 22:17,cherish,cherish,positive,70
e61a1b04-17e4-4918-a637-ebfc59783ad0,fitness,audio,26-10-2020 04:09,cherish,cherish,positive,70
e61a1b04-17e4-4918-a637-ebfc59783ad0,fitness,audio,24-08-2020 23:20,cherish,cherish,positive,70
e61a1b04-17e4-4918-a637-ebfc59783ad0,fitness,audio,13-01-2021 01:26,cherish,cherish,positive,70
e61a1b04-17e4-4918-a637-ebfc59783ad0,fitness,audio,27-06-2020 05:39,cherish,cherish,positive,70
e61a1b04-17e4-4918-a637-ebfc59783ad0,fitness,audio,21-07-2020 08:37,cherish,cherish,positive,70
845fe8d4-bffc-485f-ae96-fd8fe9ea013d,education,audio,03-04-2021 19:19,cherish,cherish,positive,70
4c1ae4ba-078a-4720-aff0-817c7d549387,cooking,video,17-10-2020 17:28,cherish,cherish,positive,70
4c1ae4ba-078a-4720-aff0-817c7d549387,cooking,video,03-10-2020 23:01,cherish,cherish,positive,70
964173f3-7019-4758-9ab9-df71585aa965,veganism,audio,04-10-2020 02:10,cherish,cherish,positive,70
964173f3-7019-4758-9ab9-df71585aa965,veganism,audio,13-12-2020 06:03,cherish,cherish,positive,70
964173f3-7019-4758-9ab9-df71585aa965,veganism,audio,06-10-2020 02:37,cherish,cherish,positive,70
964173f3-7019-4758-9ab9-df71585aa965,veganism,audio,09-12-2020 11:53,cherish,cherish,positive,70
fa60edda-2d32-42ab-905d-2f5de379c461,fitness,photo,08-10-2020 21:22,cherish,cherish,positive,70
964a54b7-7dc7-40b0-bd94-9898b670f9cd,science,photo,05-07-2020 13:41,cherish,cherish,positive,70
964a54b7-7dc7-40b0-bd94-9898b670f9cd,science,photo,16-06-2021 19:50,cherish,cherish,positive,70
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,tennis,photo,03-12-2020 12:51,cherish,cherish,positive,70
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,tennis,photo,15-07-2020 01:12,cherish,cherish,positive,70
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,tennis,photo,21-08-2020 12:24,cherish,cherish,positive,70
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,tennis,photo,21-05-2021 05:11,cherish,cherish,positive,70
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,tennis,photo,18-06-2021 05:34,cherish,cherish,positive,70
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,tennis,photo,17-12-2020 03:09,cherish,cherish,positive,70
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,tennis,photo,24-03-2021 02:27,cherish,cherish,positive,70
cba3c646-6b10-43fe-a1af-a0276815288f,travel,video,06-12-2020 10:53,cherish,cherish,positive,70
80bf3ac3-e94e-44cf-81ef-345a8326802c,veganism,photo,02-06-2021 09:01,cherish,cherish,positive,70
80bf3ac3-e94e-44cf-81ef-345a8326802c,veganism,photo,01-06-2021 08:21,cherish,cherish,positive,70
4bfc9824-aaeb-4695-8195-945686795b30,public speaking,video,08-09-2020 23:30,cherish,cherish,positive,70
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,veganism,audio,04-02-2021 12:00,cherish,cherish,positive,70
0ac85d23-c8ba-49ed-bec1-493b960a88c0,science,photo,20-04-2021 23:32,cherish,cherish,positive,70
0ac85d23-c8ba-49ed-bec1-493b960a88c0,science,photo,23-10-2020 02:14,cherish,cherish,positive,70
a861f7e7-b2f5-4d86-966c-7503c8faaeca,animals,GIF,17-03-2021 12:19,heart,heart,positive,60
f6055aa8-0c90-4e92-a8a6-7d046f35acd4,animals,GIF,13-04-2021 17:54,heart,heart,positive,60
f6055aa8-0c90-4e92-a8a6-7d046f35acd4,animals,GIF,21-07-2020 21:59,heart,heart,positive,60
f65dbde9-c8dc-4851-927e-964fa2e0908a,education,video,30-06-2020 00:13,cherish,cherish,positive,70
049c926f-9095-4bb2-a464-666a68257f61,dogs,video,07-03-2021 00:06,cherish,cherish,positive,70
049c926f-9095-4bb2-a464-666a68257f61,dogs,video,11-11-2020 13:14,cherish,cherish,positive,70
049c926f-9095-4bb2-a464-666a68257f61,dogs,video,21-05-2021 10:13,cherish,cherish,positive,70
5bf45fd3-6b4b-400c-a126-31b8576e1d70,tennis,video,05-11-2020 17:24,cherish,cherish,positive,70
8123c0ac-30b0-4a20-bebe-864b3a6b9e9a,soccer,GIF,09-08-2020 07:41,cherish,cherish,positive,70
fe06b730-b1f8-4f55-af1a-52487d8f1ec6,animals,video,02-05-2021 14:03,heart,heart,positive,60
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,animals,photo,05-12-2020 04:16,heart,heart,positive,60
6aa06c00-d796-43c3-816d-70f21fe58f80,science,audio,18-03-2021 21:39,cherish,cherish,positive,70
6aa06c00-d796-43c3-816d-70f21fe58f80,science,audio,01-01-2021 17:57,cherish,cherish,positive,70
6aa06c00-d796-43c3-816d-70f21fe58f80,science,audio,12-11-2020 08:28,cherish,cherish,positive,70
3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,tennis,GIF,17-05-2021 21:00,cherish,cherish,positive,70
3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,tennis,GIF,27-02-2021 23:06,cherish,cherish,positive,70
3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,tennis,GIF,28-04-2021 01:58,cherish,cherish,positive,70
96ece45a-89e4-4cf8-b216-c860bf8e158e,food,photo,27-08-2020 05:17,cherish,cherish,positive,70
96ece45a-89e4-4cf8-b216-c860bf8e158e,food,photo,05-07-2020 07:49,cherish,cherish,positive,70
6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,food,GIF,17-05-2021 04:01,cherish,cherish,positive,70
6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,food,GIF,22-01-2021 09:34,cherish,cherish,positive,70
6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,food,GIF,12-05-2021 09:56,cherish,cherish,positive,70
6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,food,GIF,20-04-2021 09:38,cherish,cherish,positive,70
4dd4da35-453e-466d-95ca-b1a7710fac1f,technology,GIF,21-06-2020 05:21,cherish,cherish,positive,70
4dd4da35-453e-466d-95ca-b1a7710fac1f,technology,GIF,08-04-2021 10:00,cherish,cherish,positive,70
4dd4da35-453e-466d-95ca-b1a7710fac1f,technology,GIF,29-10-2020 07:01,cherish,cherish,positive,70
4dd4da35-453e-466d-95ca-b1a7710fac1f,technology,GIF,12-04-2021 23:01,cherish,cherish,positive,70
4dd4da35-453e-466d-95ca-b1a7710fac1f,technology,GIF,04-06-2021 13:33,cherish,cherish,positive,70
4dd4da35-453e-466d-95ca-b1a7710fac1f,technology,GIF,03-11-2020 05:26,cherish,cherish,positive,70
15e13281-8bd0-4f40-a0fa-44749cf32378,dogs,video,20-10-2020 13:37,cherish,cherish,positive,70
1bbfe52f-37e2-4874-8422-161a60b331e1,culture,GIF,07-04-2021 01:40,cherish,cherish,positive,70
1bbfe52f-37e2-4874-8422-161a60b331e1,culture,GIF,09-10-2020 15:00,cherish,cherish,positive,70
1bbfe52f-37e2-4874-8422-161a60b331e1,culture,GIF,21-02-2021 11:40,cherish,cherish,positive,70
94f8ffbb-d888-4713-8cdd-ea57466d88b2,science,video,11-12-2020 15:07,cherish,cherish,positive,70
94f8ffbb-d888-4713-8cdd-ea57466d88b2,science,video,30-06-2020 12:40,cherish,cherish,positive,70
94f8ffbb-d888-4713-8cdd-ea57466d88b2,science,video,15-09-2020 00:35,cherish,cherish,positive,70
6e71ed3d-3fba-4bd1-8de7-2798dec6431e,studying,audio,15-01-2021 23:34,cherish,cherish,positive,70
c3d1c36d-2ad9-45ce-be49-51c103351e62,travel,video,17-01-2021 11:14,cherish,cherish,positive,70
c3d1c36d-2ad9-45ce-be49-51c103351e62,travel,video,15-07-2020 23:59,cherish,cherish,positive,70
c3d1c36d-2ad9-45ce-be49-51c103351e62,travel,video,26-01-2021 14:49,cherish,cherish,positive,70
b38723f3-878c-4308-b173-14f03639d9b8,travel,video,12-10-2020 03:37,cherish,cherish,positive,70
b38723f3-878c-4308-b173-14f03639d9b8,travel,video,19-05-2021 11:40,cherish,cherish,positive,70
b38723f3-878c-4308-b173-14f03639d9b8,travel,video,17-08-2020 15:09,cherish,cherish,positive,70
b38723f3-878c-4308-b173-14f03639d9b8,travel,video,02-12-2020 11:08,cherish,cherish,positive,70
b38723f3-878c-4308-b173-14f03639d9b8,travel,video,23-12-2020 00:05,cherish,cherish,positive,70
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,animals,photo,25-12-2020 09:22,heart,heart,positive,60
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,animals,photo,13-09-2020 08:39,heart,heart,positive,60
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,animals,photo,19-11-2020 10:57,heart,heart,positive,60
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,animals,photo,04-01-2021 12:37,heart,heart,positive,60
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,animals,photo,25-04-2021 05:32,heart,heart,positive,60
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,animals,photo,01-01-2021 12:16,heart,heart,positive,60
a4f6b4c2-36bd-4232-bef8-66577a601163,animals,photo,26-12-2020 17:40,heart,heart,positive,60
e1eb9e92-2e08-48b0-8be7-a2a98048aa08,public speaking,video,15-01-2021 06:23,cherish,cherish,positive,70
e1eb9e92-2e08-48b0-8be7-a2a98048aa08,public speaking,video,28-01-2021 09:00,cherish,cherish,positive,70
e1eb9e92-2e08-48b0-8be7-a2a98048aa08,public speaking,video,26-03-2021 16:56,cherish,cherish,positive,70
44eab5ca-b4a4-46c4-977d-197a78551861,technology,audio,24-04-2021 11:08,cherish,cherish,positive,70
a739e02a-5d83-4e0e-b306-740652cf700a,science,video,20-08-2020 05:33,cherish,cherish,positive,70
a739e02a-5d83-4e0e-b306-740652cf700a,science,video,17-06-2021 21:31,cherish,cherish,positive,70
7cace87f-53ff-40c0-99f5-abbc5b8f86d6,cooking,GIF,25-11-2020 10:03,cherish,cherish,positive,70
7cace87f-53ff-40c0-99f5-abbc5b8f86d6,cooking,GIF,20-08-2020 03:11,cherish,cherish,positive,70
7cace87f-53ff-40c0-99f5-abbc5b8f86d6,cooking,GIF,19-10-2020 02:57,cherish,cherish,positive,70
8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,Science,photo,30-11-2020 14:28,cherish,cherish,positive,70
25c36533-1de5-4d82-879b-86180503cf8d,travel,photo,19-11-2020 02:07,cherish,cherish,positive,70
c9b2829f-278c-4acd-a895-cf0bd337d36f,fitness,video,18-07-2020 13:25,cherish,cherish,positive,70
c9b2829f-278c-4acd-a895-cf0bd337d36f,fitness,video,15-05-2021 15:03,cherish,cherish,positive,70
a4f6b4c2-36bd-4232-bef8-66577a601163,animals,photo,23-08-2020 10:25,heart,heart,positive,60
a4f6b4c2-36bd-4232-bef8-66577a601163,animals,photo,21-09-2020 21:05,heart,heart,positive,60
56b0b1ab-a07c-4379-b699-80ccc8689c85,culture,video,10-04-2021 18:06,cherish,cherish,positive,70
56b0b1ab-a07c-4379-b699-80ccc8689c85,culture,video,20-06-2020 05:55,cherish,cherish,positive,70
56b0b1ab-a07c-4379-b699-80ccc8689c85,culture,video,29-09-2020 03:56,cherish,cherish,positive,70
56b0b1ab-a07c-4379-b699-80ccc8689c85,culture,video,07-07-2020 14:22,cherish,cherish,positive,70
56b0b1ab-a07c-4379-b699-80ccc8689c85,culture,video,26-02-2021 13:35,cherish,cherish,positive,70
6c8d057d-756a-41dd-afef-bf73adffbdf4,food,audio,10-04-2021 21:30,cherish,cherish,positive,70
6c8d057d-756a-41dd-afef-bf73adffbdf4,food,audio,04-07-2020 05:23,cherish,cherish,positive,70
6c8d057d-756a-41dd-afef-bf73adffbdf4,food,audio,21-05-2021 07:21,cherish,cherish,positive,70
a4f6b4c2-36bd-4232-bef8-66577a601163,animals,photo,09-01-2021 22:48,heart,heart,positive,60
59f7eb93-7ffc-4627-98a6-9ecaa5e35206,cooking,GIF,12-01-2021 07:15,cherish,cherish,positive,70
59f7eb93-7ffc-4627-98a6-9ecaa5e35206,cooking,GIF,03-06-2021 15:10,cherish,cherish,positive,70
b9ff65d6-b79a-4f9b-8745-10088ddf9934,animals,video,14-03-2021 09:51,heart,heart,positive,60
b9ff65d6-b79a-4f9b-8745-10088ddf9934,animals,video,02-05-2021 15:24,heart,heart,positive,60
b9ff65d6-b79a-4f9b-8745-10088ddf9934,animals,video,24-05-2021 09:29,heart,heart,positive,60
0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,animals,photo,26-02-2021 15:56,heart,heart,positive,60
92c1fcb5-5b56-4780-85cb-0c4858b39b3e,travel,video,16-03-2021 06:09,cherish,cherish,positive,70
92c1fcb5-5b56-4780-85cb-0c4858b39b3e,travel,video,03-09-2020 22:18,cherish,cherish,positive,70
0701343b-6105-40e4-b275-7f3d292b9e20,tennis,photo,12-07-2020 14:07,cherish,cherish,positive,70
0701343b-6105-40e4-b275-7f3d292b9e20,tennis,photo,22-01-2021 20:25,cherish,cherish,positive,70
0701343b-6105-40e4-b275-7f3d292b9e20,tennis,photo,21-10-2020 22:31,cherish,cherish,positive,70
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,07-01-2021 23:41,cherish,cherish,positive,70
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,14-07-2020 19:43,cherish,cherish,positive,70
c9082d3b-6f2b-4057-a0b8-3538a247982a,healthy eating,GIF,10-02-2021 18:06,cherish,cherish,positive,70
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,19-10-2020 20:36,cherish,cherish,positive,70
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,23-04-2021 09:15,cherish,cherish,positive,70
f1836624-ac23-4c4c-a868-ebf3256d6e80,cooking,GIF,27-10-2020 17:43,cherish,cherish,positive,70
ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,food,audio,29-03-2021 00:52,cherish,cherish,positive,70
2664a681-e732-422f-b529-02fabb6ec9ab,healthy eating,audio,24-09-2020 01:32,cherish,cherish,positive,70
2664a681-e732-422f-b529-02fabb6ec9ab,healthy eating,audio,20-04-2021 17:48,cherish,cherish,positive,70
aad272f0-2b16-478b-b2c5-c502b060fc30,dogs,photo,14-03-2021 13:57,cherish,cherish,positive,70
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,22-01-2021 04:17,cherish,cherish,positive,70
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,14-07-2020 16:00,cherish,cherish,positive,70
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,12-02-2021 16:16,cherish,cherish,positive,70
1dec5263-8a54-43fb-bfbe-a388d2919e74,food,GIF,09-04-2021 14:48,cherish,cherish,positive,70
c75dfa33-cd71-486f-b4e1-f5e9133ae873,veganism,photo,30-06-2020 05:55,cherish,cherish,positive,70
40727608-362e-4e10-970f-2b5a5f8c37c1,science,photo,06-07-2020 11:36,cherish,cherish,positive,70
40727608-362e-4e10-970f-2b5a5f8c37c1,science,photo,08-07-2020 13:21,cherish,cherish,positive,70
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,23-03-2021 15:43,cherish,cherish,positive,70
09f2e925-5086-42ad-8160-e763396a36ca,dogs,audio,06-02-2021 04:44,cherish,cherish,positive,70
6cbac852-fec6-49e2-95db-d62edeb477d0,healthy eating,video,08-03-2021 06:22,cherish,cherish,positive,70
445a06c1-3dea-4129-90eb-2384c0534eb6,technology,GIF,02-07-2020 05:10,cherish,cherish,positive,70
445a06c1-3dea-4129-90eb-2384c0534eb6,technology,GIF,19-01-2021 06:55,cherish,cherish,positive,70
abf9ec3b-1d0f-4238-a8f8-137072dab287,veganism,GIF,19-03-2021 19:12,cherish,cherish,positive,70
60872f35-3eb4-4742-b3b0-48f15f11be66,travel,video,09-04-2021 23:49,cherish,cherish,positive,70
60872f35-3eb4-4742-b3b0-48f15f11be66,travel,video,14-08-2020 14:30,cherish,cherish,positive,70
1b6f05f1-df9e-4ad4-989e-029baf20478f,fitness,audio,13-08-2020 19:11,cherish,cherish,positive,70
1b6f05f1-df9e-4ad4-989e-029baf20478f,fitness,audio,06-04-2021 05:07,cherish,cherish,positive,70
1b6f05f1-df9e-4ad4-989e-029baf20478f,fitness,audio,01-04-2021 07:29,cherish,cherish,positive,70
1a5b511a-7199-4f05-988a-1f1d0380ca11,travel,GIF,13-12-2020 15:00,cherish,cherish,positive,70
1a5b511a-7199-4f05-988a-1f1d0380ca11,travel,GIF,28-05-2021 15:27,cherish,cherish,positive,70
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,travel,video,28-10-2020 07:28,cherish,cherish,positive,70
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,travel,video,27-12-2020 05:07,cherish,cherish,positive,70
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,travel,video,04-06-2021 22:21,cherish,cherish,positive,70
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,travel,video,17-01-2021 17:34,cherish,cherish,positive,70
9c542f56-b0ec-4df1-b95e-f56e1c467813,food,audio,20-08-2020 19:17,cherish,cherish,positive,70
9c542f56-b0ec-4df1-b95e-f56e1c467813,food,audio,20-06-2020 12:59,cherish,cherish,positive,70
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,public speaking,video,09-07-2020 19:18,cherish,cherish,positive,70
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,public speaking,video,21-12-2020 22:23,cherish,cherish,positive,70
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,public speaking,video,20-06-2020 08:13,cherish,cherish,positive,70
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,public speaking,video,04-01-2021 04:41,cherish,cherish,positive,70
e8d62710-7e3a-4bef-b6da-edaaed70c401,healthy eating,photo,02-04-2021 07:00,cherish,cherish,positive,70
e8d62710-7e3a-4bef-b6da-edaaed70c401,healthy eating,photo,02-12-2020 13:44,cherish,cherish,positive,70
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,culture,video,01-10-2020 01:13,cherish,cherish,positive,70
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,culture,video,08-06-2021 10:33,cherish,cherish,positive,70
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,culture,video,30-06-2020 05:27,cherish,cherish,positive,70
95fe7e7c-f327-4a0a-af06-5a88346f8546,science,video,23-07-2020 03:34,cherish,cherish,positive,70
0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,animals,photo,05-09-2020 14:57,heart,heart,positive,60
0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,animals,photo,17-07-2020 01:30,heart,heart,positive,60
8b08e78c-4798-463a-b868-a0dc9fde777f,public speaking,GIF,01-10-2020 10:44,cherish,cherish,positive,70
b3bcbff0-d160-4fbc-b3c6-8113ceb38056,science,audio,04-11-2020 00:46,cherish,cherish,positive,70
4304a382-1527-4e7d-af7b-691d976f9ad4,tennis,video,01-05-2021 16:02,cherish,cherish,positive,70
0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,animals,photo,17-11-2020 16:28,heart,heart,positive,60
6407f238-511b-4ade-b77b-0f3bc8b2f300,studying,audio,04-08-2020 09:54,cherish,cherish,positive,70
0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,animals,photo,01-10-2020 01:32,heart,heart,positive,60
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,16-11-2020 17:39,heart,heart,positive,60
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,09-02-2021 21:34,heart,heart,positive,60
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,animals,GIF,26-04-2021 21:04,heart,heart,positive,60
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,animals,GIF,07-06-2021 06:36,heart,heart,positive,60
f298ed7d-2aa2-4231-9523-c4013cef24c3,veganism,video,10-09-2020 09:48,cherish,cherish,positive,70
01396602-c759-4a17-90f0-8f9b3ca11b30,tennis,GIF,13-12-2020 15:16,cherish,cherish,positive,70
3ca5a22f-aebc-4421-a960-d787d732f1ec,healthy eating,audio,24-08-2020 12:06,cherish,cherish,positive,70
7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,travel,photo,12-02-2021 20:13,cherish,cherish,positive,70
7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,travel,photo,25-01-2021 12:37,cherish,cherish,positive,70
b3b384bf-3a17-4ccb-ba86-583dede8fe3c,education,photo,07-01-2021 21:30,cherish,cherish,positive,70
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,animals,GIF,17-02-2021 18:11,heart,heart,positive,60
3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,culture,GIF,02-11-2020 13:16,cherish,cherish,positive,70
3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,cooking,audio,20-06-2020 19:30,cherish,cherish,positive,70
3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,cooking,audio,29-06-2020 14:49,cherish,cherish,positive,70
3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,cooking,audio,03-10-2020 03:11,cherish,cherish,positive,70
c24a56ff-256e-46eb-9936-a6284451fc61,studying,video,09-05-2021 04:39,cherish,cherish,positive,70
9a517a10-7dd2-4a30-b67a-925569d9ed84,Science,audio,14-02-2021 11:17,cherish,cherish,positive,70
9a517a10-7dd2-4a30-b67a-925569d9ed84,Science,audio,31-08-2020 18:23,cherish,cherish,positive,70
9a517a10-7dd2-4a30-b67a-925569d9ed84,Science,audio,30-08-2020 06:33,cherish,cherish,positive,70
4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,veganism,audio,08-01-2021 05:12,cherish,cherish,positive,70
295ff9f6-64f3-4704-9272-4a932f11d709,travel,video,22-09-2020 14:29,cherish,cherish,positive,70
7ef17afb-ded2-4675-9800-2cf7fe58e6b1,studying,audio,04-06-2021 03:37,cherish,cherish,positive,70
7ef17afb-ded2-4675-9800-2cf7fe58e6b1,studying,audio,21-08-2020 23:13,cherish,cherish,positive,70
bfc26d2d-b5e5-415a-b104-64befef2f52a,food,audio,22-03-2021 11:27,cherish,cherish,positive,70
bfc26d2d-b5e5-415a-b104-64befef2f52a,food,audio,25-11-2020 12:51,cherish,cherish,positive,70
bfc26d2d-b5e5-415a-b104-64befef2f52a,food,audio,27-05-2021 00:12,cherish,cherish,positive,70
bfc26d2d-b5e5-415a-b104-64befef2f52a,food,audio,17-10-2020 07:47,cherish,cherish,positive,70
2eb32cf2-da20-4b27-b4b6-c91716f528a5,veganism,audio,29-09-2020 05:31,cherish,cherish,positive,70
2eb32cf2-da20-4b27-b4b6-c91716f528a5,veganism,audio,23-09-2020 07:09,cherish,cherish,positive,70
2eb32cf2-da20-4b27-b4b6-c91716f528a5,veganism,audio,23-04-2021 18:55,cherish,cherish,positive,70
cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,animals,photo,22-01-2021 23:29,heart,heart,positive,60
89cb4504-fccd-40f4-945e-410f74ee4735,animals,photo,15-01-2021 00:54,heart,heart,positive,60
89cb4504-fccd-40f4-945e-410f74ee4735,animals,photo,05-03-2021 22:28,heart,heart,positive,60
07f88a73-aef2-45fd-8b5d-418e448b853d,Animals,GIF,19-12-2020 16:42,like,like,positive,50
fa39acec-96b1-441d-8f85-16dfb44bdfba,culture,photo,09-06-2021 16:36,cherish,cherish,positive,70
fa39acec-96b1-441d-8f85-16dfb44bdfba,culture,photo,11-05-2021 10:07,cherish,cherish,positive,70
4f215b36-f5c4-4294-81f2-80e4906b197d,soccer,video,12-01-2021 07:34,cherish,cherish,positive,70
4f215b36-f5c4-4294-81f2-80e4906b197d,soccer,video,11-10-2020 10:51,cherish,cherish,positive,70
4f215b36-f5c4-4294-81f2-80e4906b197d,soccer,video,26-11-2020 06:54,cherish,cherish,positive,70
4f215b36-f5c4-4294-81f2-80e4906b197d,soccer,video,02-05-2021 18:11,cherish,cherish,positive,70
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,02-10-2020 17:16,cherish,cherish,positive,70
b6393b8b-320e-4558-8614-20a6727f2eea,food,photo,03-05-2021 16:54,cherish,cherish,positive,70
04e1996d-ccb3-4b19-923a-8dc2a52e4bd4,education,audio,24-08-2020 15:52,cherish,cherish,positive,70
aa1f824d-9df0-4b4c-a49e-0cfb7e244122,public speaking,audio,17-09-2020 09:55,cherish,cherish,positive,70
ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,travel,audio,23-01-2021 02:44,cherish,cherish,positive,70
ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,travel,audio,27-04-2021 05:27,cherish,cherish,positive,70
0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,public speaking,video,26-05-2021 06:27,cherish,cherish,positive,70
0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,public speaking,video,07-08-2020 08:55,cherish,cherish,positive,70
0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,public speaking,video,03-07-2020 07:10,cherish,cherish,positive,70
d61c4f76-99c6-4cd7-aaad-b3561880aa26,technology,photo,08-02-2021 10:04,cherish,cherish,positive,70
abae4f43-2356-4c6b-b51d-d2acf4644956,fitness,GIF,22-10-2020 13:13,cherish,cherish,positive,70
abae4f43-2356-4c6b-b51d-d2acf4644956,fitness,GIF,20-05-2021 00:09,cherish,cherish,positive,70
d4012724-c8bf-4db3-8670-dfa1f630a72a,studying,photo,20-08-2020 03:13,cherish,cherish,positive,70
21bc3be6-6bd1-4926-8bee-c4585873851b,soccer,video,01-04-2021 04:36,cherish,cherish,positive,70
21bc3be6-6bd1-4926-8bee-c4585873851b,soccer,video,06-01-2021 09:29,cherish,cherish,positive,70
bc8024c3-c51e-4875-b8df-419e9848f492,veganism,GIF,10-12-2020 21:16,cherish,cherish,positive,70
bc8024c3-c51e-4875-b8df-419e9848f492,veganism,GIF,15-04-2021 13:51,cherish,cherish,positive,70
bc8024c3-c51e-4875-b8df-419e9848f492,veganism,GIF,21-05-2021 22:42,cherish,cherish,positive,70
bc8024c3-c51e-4875-b8df-419e9848f492,veganism,GIF,13-09-2020 20:32,cherish,cherish,positive,70
bc8024c3-c51e-4875-b8df-419e9848f492,veganism,GIF,12-05-2021 11:44,cherish,cherish,positive,70
